bookID,title,authors,average_rating,isbn,language_code,num_pages,ratings_count,text_reviews_count
8924,The Hound of the Baskervilles,Arthur Conan Doyle-Pam Smy,4.1,763630640,eng,272,61,6
8927,Sherlock Holmes and the Case of the Hound of the Baskervilles (Great Illustrated Classics),Malvina G. Vogel-Arthur Conan Doyle,4.51,1596792507,en-US,237,28,0
8930,Jamie's Italy,Jamie Oliver-David Loftus-Chris Terry,4,1401301959,eng,320,7463,90
8931,Jamie's Dinners: The Essential Family Cookbook,Jamie Oliver-Marion Deuchars-David Loftus-Chris Terry,4.07,1401301940,eng,336,4248,49
8932,Jamie's Kitchen,Jamie Oliver,3.89,141010371,eng,336,4012,30
8946,The Walls of Spyte,Dave Morris-Oliver Johnson-Jamie Thomson,4.33,034049168X,eng,304,22,0
8949,Lord of the Shadows (Cirque Du Freak  #11),Darren Shan,4.22,316156280,eng,220,17081,288
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,4.19,316016659,eng,272,18011,344
8953,Freak the Mighty (Freak The Mighty  #1),Rodman Philbrick,4,439286069,eng,169,39447,3871
8954,Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players,Stefan Fatsis,3.82,142002267,eng,372,4646,598
8960,Vampire Mountain (Cirque Du Freak  #4),Darren Shan,4.17,316905747,eng,208,25759,573
8964,Jesus Freaks: Stories of Those Who Stood for Jesus  the Ultimate Jesus Freaks (Jesus Freaks  #1),D.C. Talk-The Voice of the Martyrs,4.2,1577780728,eng,383,18779,263
8967,Trials of Death (Cirque Du Freak  #5),Darren Shan,4.25,316000957,eng,202,23943,513
8969,Sister Freaks: Stories of Women Who Gave Up Everything for God,Rebecca St. James-Mary E. DeMuth-Tracey Lawrence-Elizabeth Jusino,4.11,446695602,en-US,320,485,32
8976,Live Like a Jesus Freak: Spend Today as If It Were Your Last,D.C. Talk,4.05,1577782089,eng,184,580,28
8978,Freaks!: How to Draw Fantastic Fantasy Creatures,Steve  Miller,4.06,823016625,eng,144,31,1
8988,Jesus Freaks,Andre Duza,3.67,976249871,eng,390,54,7
8991,Category: Freaks  Vol. 1 (Category: Freaks  #1),Sakurako Gokurakuin-Lindsey Johnston,3.57,1588993000,eng,184,110,9
9005,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,Kate Bornstein-Sara Quin,4.03,1583227202,eng,234,1401,168
9006,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems,David Rakoff,3.72,767916034,eng,222,8220,744
9010,I Hope They Serve Beer in Hell (Tucker Max  #1),Tucker Max,3.51,806527285,eng,288,48218,4137
9012,Holidays on Ice,David Sedaris,3.93,316779237,eng,134,3539,251
9013,The Long Walk: The True Story of a Trek to Freedom,Sławomir Rawicz,4.2,1592289444,eng,256,11357,1713
9014,The Long Walk,Richard Bachman-Stephen King,4.11,451196716,eng,370,83792,3970
9018,Long Walk to Freedom: Autobiography of Nelson Mandela,Nelson Mandela-Kofi Annan-Danny Glover,4.33,1586216880,eng,6,70,13
9021,Long Walk To Freedom (Volume 1: 1918-1962),Nelson Mandela,4.35,349116024,eng,497,3305,18
9022,Long Walk to Freedom (Volume 2: 1962 - 1994),Nelson Mandela,4.39,034911630X,eng,450,193,14
9030,The Devil in the White City: Murder  Magic and Madness at the Fair that Changed America,Erik Larson,3.99,553813536,eng,496,1216,195
9031,The Devil in the White City Murder  Magic  and Madness at the Fair That Changed America,Erik Larson,3.99,385602731,eng,447,276,35
9051,The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.,Marc Bloch-Peter Putnam-Joseph Reese Strayer,4.04,394705122,eng,224,895,66
9058,Charles Dickens as a Legal Historian,William Holdsworth,3.67,1886363064,eng,166,3,1
9060,The Progressive Historians: Turner  Beard  Parrington (Phoenix Book),Richard Hofstadter,3.86,226348180,eng,498,34,4
9066,What Did the Constitution Mean to Early Americans? (Historians at Work),Edward Countryman,3.29,312182627,eng,169,24,2
9071,La historiadora,Elizabeth Kostova,3.78,8495618877,spa,699,1303,109
9072,The Historian,Elizabeth Kostova-Paul Michael-Justine Eyre,3.78,1415929017,eng,26,345,134
9073,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,Robert B. Baer,3.93,140004684X,eng,320,3936,254
9082,In a Dry Season (Inspector Banks  #10),Peter Robinson,4.12,380794772,eng,480,5964,333
9083,Plants and Landscapes for Summer-Dry Climates of the San Francisco Bay Region,East Bay M. U. D. Staff-Nora Harlow-Jill M. Singleton-Barrie D. Coate-Kristine Sandoe,4.33,975323113,en-US,336,46,8
9099,In Focus: National Geographic Greatest Portraits,Leah Bendavid-Val-National Geographic Society,4.25,079227363X,eng,504,753,32
9106,Portrait in Death (In Death  #16),J.D. Robb,4.38,749934425,en-US,354,142,9
9107,Posing for Portrait Photography: A Head-To-Toe Guide,Jeff   Smith,3.38,1584281340,eng,124,48,0
9118,Le Portrait de Dorian Gray,Oscar Wilde-Michel Etienne-Daniel Mortier,4.07,2266082655,fre,645,46,3
9119,The Portrait of Dorian Gray: Teacher's Book,Elizabeth  Gray,3.88,1842163868,eng,32,118,1
9121,The Portrait of Dorian Gray,Oscar Wilde-Elizabeth  Gray,4.07,1842161903,eng,51,77,2
9122,The Picture of Dorian Gray,Oscar Wilde-Donald L. Lawler,4.07,393955680,eng,462,171,12
9124,The Picture of Dorian Gray,Oscar Wilde-Michael Gillespie,4.07,393927547,en-US,517,641,50
9125,The Picture of Dorian Gray,Oscar Wilde-Joseph Bristow,4.07,192807293,eng,229,1079,75
9132,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades: Memoirs of Usamah Ibn-Munqidh,Usamah ibn Munqidh-Philip Khuri Hitti-Richard W. Bulliet,3.92,231121253,eng,265,66,6
9140,Technical Manual and Dictionary of Classical Ballet,Gail Grant,4.37,486218430,eng,176,377,28
9141,The Ballet Companion: A Dancer's Guide to the Technique  Traditions  and Joys of Ballet,Eliza Gaynor Minden,4.36,074326407X,eng,333,510,42
9143,Ballet Class,John         Green-Caroline Denzler,3.64,486296385,en-US,48,11,0
9144,NYC Ballet Workout,Peter Martins-Paul Kolnik-Richard Corman-Howard  Kaplan,4,688152023,eng,208,231,11
9148,The Illustrated Book of Ballet Stories (with CD),Barbara  Newman-Gill Tomblin-Darcey Bussell,4.09,789460971,eng,64,62,5
9149,Lara's Leap of Faith (The Royal Ballet School Diaries  #2),Alexandra Moss-Veronica Bennett,4.06,448435365,eng,144,151,14
9151,Isabelle's Perfect Performance (The Royal Ballet School Diaries  #3),Alexandra Moss,4.05,448437694,eng,144,124,4
9153,The Barefoot Book Of Ballet Stories,Jane Yolen,4.22,1841482641,eng,96,0,0
9155,Boys or Ballet? (Royal Ballet School Diaries  #8),Alexandra Moss,3.86,448442515,eng,144,93,8
9156,101 Stories of the Great Ballets: The Scene-by-Scene Stories of the Most Popular Ballets  Old and New,George Balanchine-Francis Mason,4,385033982,en-US,560,204,12
9164,Ballet for Dummies,Scott Speck-Evelyn Cisneros,3.99,764525689,eng,348,75,6
9171,Time for Ballet,Adèle Geras-Shelagh McNicholas-Adèle Geras,3.71,803729782,eng,32,68,14
9184,Ballet in Western Culture: A History of Its Origins and Evolution,Carol Lee,3.62,415942578,eng,368,16,0
9186,Angelina's Ballet Class,Katharine Holabird-Helen Craig,3.92,044844013X,eng,24,71,1
9203,San Francisco Ballet at Seventy-Five,Janice Ross-Allan Ulrich-Brigitte Lefevre,4.33,811856984,en-US,188,6,1
9210,Save D.A.D. (Scrambled Legs  #6),Jahnna N. Malcolm,3.25,590428896,eng,134,10,0
9216,Ballet and Modern Dance (Second Edition  Revised),Susan Au,3.69,500203520,eng,224,51,6
9223,Teaching Classical Ballet,John               White,4.47,081301395X,eng,200,15,1
9236,Drat! We're Rats! (Scrambled Legs  #1),Jahnna N. Malcolm,3.7,970016409,eng,160,40,2
9245,Battle of the Bunheads (Scrambled Legs  #2),Jahnna N. Malcolm,3.52,970016417,eng,160,43,3
9253,Blubberina (Scrambled Legs  #5),Jahnna N. Malcolm,3.4,590428888,eng,135,13,0
9262,The Books in My Life,Henry Miller,3.81,811201082,eng,327,687,29
9282,The Smoke Jumper,Nicholas Evans,4.06,440235162,eng,576,28164,675
9288,La casa de los espíritus,Isabel Allende,4.22,9500717638,spa,456,197,19
9292,Zorro,Isabel Allende,3.76,739461508,eng,390,271,52
9297,La casa de los espíritus,Isabel Allende,4.22,9871138903,spa,456,190,21
9298,Last Chance Saloon,Marian Keyes,3.8,60086246,en-US,528,34586,669
9299,Anybody Out There? (Walsh Family  #4),Marian Keyes,3.91,60731303,eng,456,343,47
9300,Watermelon (Walsh Family  #1),Marian Keyes,3.78,99489988,eng,520,63160,1198
9301,Rachel's Holiday (Walsh Family  #2),Marian Keyes,3.94,60090383,eng,578,53411,1166
9303,Lucy Sullivan Is Getting Married,Marian Keyes,3.76,60090375,en-US,640,42096,664
9304,Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story,Marian Keyes,3.81,60787031,eng,368,1569,40
9305,No Dress Rehearsal,Marian Keyes,3.3,1902602323,eng,79,746,48
9325,Fullmetal Alchemist  Vol. 10 (Fullmetal Alchemist  #10),Hiromu Arakawa-Akira Watanabe,4.6,1421504618,eng,200,8273,137
9326,Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5),Hiromu Arakawa-Akira Watanabe,4.56,1421501759,eng,200,12344,188
9327,The House of the Spirits,Isabel Allende-Magda Botin,4.22,552995886,eng,491,972,108
9328,The House of the Spirits,Isabel Allende-Magda Bogin,4.22,553383809,eng,448,133127,4334
9330,The House of the Spirits,Isabel Allende-Madga Bogin-Christopher Hitchens,4.22,1400043182,eng,488,248,46
9331,The House of the Spirits,Isabel Allende,4.22,553273914,eng,433,3598,331
9335,The House of the Spirits (Everyman's Library),Isabel Allende-Magda Bogin,4.22,1857152816,eng,488,43,5
9337,"How To Meditate: An Anthology Of Talks On Meditation And ""Meditation: The Bridge Is Flowing But The River Is Not""",Frederick P. Lenz,0,1932206108,eng,228,0,0
9338,Insights: Talks On The Nature Of Existence,Frederick P. Lenz,5,1932206086,eng,304,1,0
9345,Palestine: Peace Not Apartheid,Jimmy Carter,3.81,743285026,eng,288,2789,350
9346,Our Endangered Values: America's Moral Crisis,Jimmy Carter,3.87,743285018,eng,224,3122,227
9347,An Hour Before Daylight: Memories of a Rural Boyhood,Jimmy Carter,3.89,743211995,eng,288,1831,220
9349,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Steven F. Hayward,3.42,895260905,eng,272,30,4
9350,The Virtues of Aging,Jimmy Carter,3.51,345425928,eng,160,196,33
9351,Living Faith,Jimmy Carter,3.79,812930347,eng,288,456,29
9352,Sharing Good Times,Jimmy Carter,3.49,743270681,eng,192,227,34
9355,Until I Find You,John Irving,3.63,345479726,eng,820,22066,1346
9356,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,3.95,349113467,eng,279,1548,147
9361,Atlas Shrugged,Ayn Rand,3.68,525948929,eng,1176,897,132
9362,Atlas Shrugged,Ayn Rand-Leonard Peikoff,3.68,452286360,eng,1192,329,52
9363,Atlas Shrugged,Ayn Rand,3.68,451171926,eng,1074,908,139
9365,Atlas Shrugged,Ayn Rand,3.68,394415760,en-US,1168,79,12
9370,Skinny Legs and All,Tom Robbins,4.04,1842430343,eng,422,34805,1005
9376,Fannie Flagg's Original Whistle Stop Cafe Cookbook,Fannie Flagg,4.18,449910288,eng,224,889,42
9386,Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,4.13,874776317,eng,224,1589,117
9409,The Sari Shop,Rupa Bajwa,3.43,039332690X,eng,224,1797,147
9416,Confessions of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.63,440241413,eng,368,578094,9893
9417,Shopaholic and Sister (Shopaholic  #4),Sophie Kinsella,3.65,044024191X,eng,388,74093,1841
9418,Shopaholic Takes Manhattan (Shopaholic  #2),Sophie Kinsella,3.76,440241812,eng,387,97984,2359
9419,Shopaholic Ties the Knot (Shopaholic  #3),Sophie Kinsella,3.77,440241898,eng,407,93132,2049
9420,Shopaholic & Baby (Shopaholic  #5),Sophie Kinsella,3.79,385338708,eng,359,108789,2041
9423,The Secret Dreamworld of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.63,552998877,eng,320,2069,233
9427,The Story of Chicago May,Nuala O'Faolain,3.23,1573223204,en-US,307,337,60
9431,Chicago Stories,James T. Farrell-Charles Fanning,3.89,252019814,en-US,296,38,5
9435,Chicago Stories: Tales of the City,John  Miller-Stuart Dybek,3.56,811839745,eng,224,44,9
9437,The Handmaid's Tale,Margaret Atwood,4.09,224023489,eng,324,93,18
9438,The Basic Works of Aristotle,Aristotle-Richard Peter McKeon-C.D.C. Reeve,4.24,375757996,eng,1487,2116,48
9439,Fear and Trembling and The Sickness Unto Death,Søren Kierkegaard-Walter Lowrie,4.1,691019622,eng,420,495,34
9442,Selections from Don Quixote - Selecciones de Don Quijote de la Mancha,Miguel de Cervantes Saavedra-Stanley Appelbaum,3.3,486406660,mul,288,27,0
9443,Don Quijote de la Mancha,Miguel de Cervantes Saavedra,3.87,8432048712,spa,1138,11,1
9444,The Complete Collected Poems,Maya Angelou,4.42,067942895X,eng,273,7701,229
9454,Hegel's Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel-A.V. Miller-John Niemeyer Findlay,3.92,198245971,eng,640,13159,227
9456,Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel-Yirmiyahu Yovel,4.04,691120528,eng,223,103,16
9457,Hegel's Phenomenology of Spirit,Martin Heidegger-Kenneth Maly-Parvis Emad,4.19,253209102,eng,176,114,3
9462,Plato: Complete Works,Plato-John M. Cooper-Benjamin Jowett-Dorothea Frede-Alexander Nehamas-Paul Woodruff-Anthony Kenny-Rosamond Kent Sprague-Nicholas D. Smith-Karen Bell-D.S. Hutchinson-Donald J. Zeyl-Francisco J. González-Diskin Clay-Malcolm Schofield-Glenn R. Morrow-Jonathan Barnes-G.M.A. Grube-Brad Inwood-Mark Joyal-Jackson P. Hershbell-J.M. Edmonds-C.D.C. Reeve-Myles Burnyeat-Nicholas P. White-Mary Louise Gill-C.J. Rowe-Stanley Lombardo-David Gallop-Jeffrey Mitscherling-Richard D. McKiharan Jr.-Andrew S. Becker-Mark Reuter-M.J. Levett-Paul        Ryan,4.34,872203492,eng,1838,9079,126
9464,A Guided Tour of 5 Works by Plato: Euthyphro/Apology/Crito/Phaedo/Cave,Christopher Biffle-Plato,4.33,1559343567,eng,125,9,1
9475,Midnight for Charlie Bone (The Children of the Red King  #1),Jenny Nimmo,3.81,439474299,en-US,416,35714,1678
9479,The Midnight Mystery (The Boxcar Children  #95),Gertrude Chandler Warner,3.94,080755538X,eng,128,296,8
9480,The Midnight Kittens (The Hundred and One Dalmatians  #3),Dodie Smith,3.33,491024037,eng,119,75,6
9484,Within a Budding Grove (In Search of Lost Time  #2),Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin-D.J. Enright,4.41,375752196,eng,749,964,148
9486,Exclusion & Embrace: A Theological Exploration of Identity  Otherness  and Reconciliation,Miroslav Volf,4.27,687002826,eng,306,1895,129
9487,A Time to Embrace (Timeless Love  #2),Karen Kingsbury,4.35,1595542329,eng,400,3648,138
9489,Devil's Embrace (Devil  #1),Catherine Coulter,3.8,451200268,eng,397,3319,115
9490,The Book of Embraces,Eduardo Galeano-Cedric Belfrage-Mark Schafer,4.29,393308553,eng,288,2103,158
9491,Experiencing Father's Embrace,Jack Frost,4.34,768423481,eng,256,498,41
9493,A Time to Embrace: Same-Gender Relationships in Religion  Law  and Politics,William Stacy Johnson,4.2,080282966X,en-US,330,44,10
9497,Memory's Embrace (Corbins  #3),Linda Lael Miller,4.18,671737694,eng,320,393,18
9498,Beauty: The Invisible Embrace,John O'Donohue,4.45,60957263,en-US,261,622,73
9501,Embrace,Mark Behr,3.75,349113009,eng,726,70,6
9503,Saving Fish from Drowning,Amy Tan,3.43,034546401X,eng,472,26172,2495
9506,Un Lugar Llamado Nada,Amy Tan-Claudia Conde,3.43,840806701X,spa,475,85,5
9507,Virginia Woolf: An Inner Life,Julia Briggs,4.17,156032295,eng,544,623,19
9512,Measure for Measure,William Shakespeare,3.67,014101380X,eng,224,55,4
9515,Henry Adams and the Making of America,Garry Wills,3.79,618134301,en-US,480,91,20
9516,Persepolis: The Story of a Childhood (Persepolis  #1),Marjane Satrapi-Mattias Ripa,4.24,037571457X,eng,153,135456,7571
9517,Persepolis 2: The Story of a Return (Persepolis  #2),Marjane Satrapi-Anjali Singh,4.25,375714669,eng,187,54242,2194
9521,Persepolis  Volume 3,Marjane Satrapi,4.4,2844141048,fre,96,1681,49
9522,Persepolis  Volume 1,Marjane Satrapi,4.24,2844140580,fre,76,60931,368
9524,Persépolis 2 (Em Portuguese do Brasil),Marjane Satrapi,4.43,853590638X,spa,88,15,2
9525,Chicken with Plums,Marjane Satrapi,3.85,375424156,en-US,84,8182,651
9526,Embroideries,Marjane Satrapi-Anjali Singh,3.85,375714677,eng,144,13738,1068
9529,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón-Lucia Graves,4.26,753820250,eng,520,6422,978
9530,Shadow Divers,Robert Kurson,4.29,965925072,eng,335,19570,1726
9531,Peter and the Shadow Thieves (Peter and the Starcatchers  #2),Dave Barry-Ridley Pearson-Greg Call,4.15,078683787X,en-US,557,31770,1212
9532,Ender's Shadow (The Shadow Series  #1),Orson Scott Card,4.31,765342405,eng,469,128211,4147
9533,The Poe Shadow,Matthew Pearl,3.12,1400061032,eng,367,6004,700
9534,Shadow of the Hegemon (The Shadow Series  #2),Orson Scott Card,3.94,812565959,eng,451,63691,1399
9538,Shadow Dance (Buchanan-Renard  #6),Julie Garwood,4,345453867,en-US,336,10943,421
9539,The Shadow Rising (Wheel of Time  #4),Robert Jordan,4.23,812513738,eng,1007,137790,2209
9540,The Shadow Party: How George Soros  Hillary Clinton  and Sixties Radicals Seized Control of the Democratic Party,David Horowitz-Richard Poe,4.22,1595550445,en-US,304,212,32
9542,Cast in Shadow (Chronicles of Elantra  #1),Michelle Sagara-Michelle Sagara West,3.79,373802544,eng,507,14126,842
9544,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,4.07,62507540,eng,118,2432,154
9549,Shadows of the Empire (Star Wars),Steve Perry,3.82,553574132,eng,385,14093,386
9550,In Praise of Shadows,Jun'ichirō Tanizaki-Thomas J. Harper-Edward G. Seidensticker,4.1,99283573,eng,73,402,29
9551,Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,4.39,006062213X,eng,272,6658,164
9553,Shadow Game (GhostWalkers  #1),Christine Feehan,4.12,515135968,eng,323,15364,595
9556,The Elephant Vanishes,Haruki Murakami-Alfred Birnbaum-Jay Rubin,3.86,99448750,eng,327,1233,120
9557,Sputnik Sweetheart,Haruki Murakami-Philip Gabriel,3.82,99448475,eng,229,73452,3235
9558,Back to Wando Passo,David     Payne,3.3,60851899,en-US,448,175,26
9565,Confessions of a Taoist on Wall Street,David     Payne,3.88,701139560,eng,735,84,5
9566,Still Life with Woodpecker,Tom Robbins,4.04,184243022X,eng,288,60966,2261
9567,Half Asleep in Frog Pajamas,Tom Robbins,3.74,184243036X,eng,389,18030,524
9571,Fierce Invalids Home from Hot Climates,Tom Robbins,4.03,553107755,en-US,415,323,36
9575,Salomes Siebter Schleier,Tom Robbins,4.04,3499134977,ger,558,17,0
9577,PanAroma: Jitterbug Perfume,Tom Robbins-Nikolaus Hansen,4.24,3499156717,ger,556,57,3
9582,Ein Platz für Hot Dogs: Another Roadside Attraction,Tom Robbins-Pociao-Roberto de Hollanda,3.98,3499154293,ger,376,3,0
9585,Halbschlaf im Froschpyjama,Tom Robbins-Pociao-Walter Hartmann,3.74,3499224429,ger,459,22,3
9589,Hocus Pocus,Kurt Vonnegut,3.82,425161293,eng,322,24973,770
9590,God Bless You  Mr. Rosewater,Kurt Vonnegut,3.96,385333471,eng,288,40488,1129
9591,Wampeters  Foma and Granfalloons,Kurt Vonnegut,3.78,385333811,en-US,318,7077,132
9592,Mother Night,Kurt Vonnegut,4.22,385334141,eng,282,61277,2187
9593,Galápagos,Kurt Vonnegut,3.87,385333870,eng,324,53777,1891
9594,Timequake,Kurt Vonnegut,3.72,99267543,eng,219,23529,824
9595,Slapstick  or Lonesome No More!,Kurt Vonnegut,3.87,385334230,eng,288,29942,1021
9597,Player Piano,Kurt Vonnegut,3.87,385333781,eng,341,38620,1401
9598,Deadeye Dick,Kurt Vonnegut,3.81,385334176,eng,271,21076,623
9599,Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut-Lee Stringer,3.72,743410580,en-US,80,843,52
9601,Bluebeard,Kurt Vonnegut,4.03,038533351X,eng,318,29644,1046
9602,Palm Sunday: An Autobiographical Collage,Kurt Vonnegut,3.77,385334265,eng,300,5005,189
9603,Sun  Moon  Star,Kurt Vonnegut-Ivan Chermayeff,3.79,60263199,eng,62,402,39
9605,Cat's Cradle/God Bless You Mr. Rosewater/Breakfast of Champions,Kurt Vonnegut,4.36,051712436X,eng,527,898,8
9607,Palm Sunday/Welcome to the Monkeyhouse,Kurt Vonnegut,4.16,99387816,eng,642,345,11
9617,A Man Without A Country,Kurt Vonnegut-Daniel Simon,4.08,739466224,eng,146,188,25
9619,Bradbury Stories: 100 of His Most Celebrated Tales,Ray Bradbury,4.42,60544880,eng,912,5073,184
9620,Farewell Summer,Ray Bradbury,3.71,61131547,eng,211,3240,315
9621,The Stories of Ray Bradbury Volume 2,Ray Bradbury,4.31,586057498,en-US,685,19,1
9622,Classic Stories 1: The Golden Apples of the Sun/R is for Rocket,Ray Bradbury,4.21,553286374,eng,348,831,55
9623,Dandelion Wine,Ray Bradbury,4.09,380977265,en-US,267,635,106
9626,The Homecoming,Ray Bradbury-Dave McKean,4.09,60859628,en-US,56,775,94
9627,The Illustrated Man,Ray Bradbury,4.14,552083291,en-GB,186,29,3
9629,Zen in the Art of Writing: Essays on Creativity,Ray Bradbury,4.1,1877741094,en-US,176,840,121
9631,Something Wicked This Way Comes & A Sound of Thunder,Ray Bradbury-Stefan Rudnicki,4.04,786176261,eng,1,28,7
9632,Switch on the Night,Ray Bradbury-Leo Dillon-Diane Dillon,4.09,553112449,en-US,40,186,11
9633,The Best of Ray Bradbury,Ray Bradbury-Dave Gibbons-Richard Corben-Mike Mignola,4.07,743474767,eng,162,297,28
9634,From the Dust Returned,Ray Bradbury,3.75,743429982,eng,206,3015,219
9635,The Bradbury Chronicles: The Life of Ray Bradbury,Sam Weller,4.22,60545844,en-US,384,352,45
9638,The Cat's Pajamas,Ray Bradbury,3.73,60777338,eng,234,1316,119
9639,Essays,George Orwell-John Carey,4.33,375415033,eng,1369,598,46
9640,A Collection of Essays,George Orwell,4.33,156186004,eng,316,3118,189
9641,Down And Out In Paris And London,George Orwell,4.11,436350238,eng,230,20,3
9644,Why I Write,George Orwell,4.03,143036351,eng,120,5874,492
9646,Homage to Catalonia,George Orwell-Lionel Trilling,4.15,156421178,eng,232,27619,1513
9648,Keep the Aspidistra Flying,George Orwell,3.88,141183721,eng,277,11220,627
9652,The Orwell Reader: Fiction  Essays  and Reportage,George Orwell-Richard H. Rovere,4.37,156701766,eng,480,265,21
9653,If on a Winter's Night a Traveler,Italo Calvino-William Weaver-Peter Washington,4.06,679420258,eng,254,1412,176
9654,Fear of Flying,Erica Jong,3.45,451209435,eng,461,14403,1158
9657,Parachutes & Kisses,Erica Jong,3.47,1585425001,eng,405,563,26
9659,Fear of Fifty: A Midlife Memoir,Erica Jong,3.56,1585425249,eng,329,445,30
9660,How to Save Your Own Life: An Isadora Wing Novel,Erica Jong-Anthony Burgess,3.6,1585424994,eng,313,1296,79
9666,Any Woman's Blues,Erica Jong,3.51,1585425494,eng,362,422,27
9669,What Do Women Want?: Essays by Erica Jong,Erica Jong,3.69,1585425540,eng,309,160,9
9677,Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones,Erica Jong,3.79,393324354,eng,512,943,70
9681,Serenissima aka Shylock's Daughter,Erica Jong,3.26,440201047,eng,384,271,17
9696,Dogeaters,Jessica Hagedorn,3.58,1559362154,eng,96,89,8
9699,Crescent Moon  Vol. 6 (Crescent Moon #6),Haruko Iida,4.22,1591829534,eng,169,270,11
9704,Crescent and Star: Turkey Between Two Worlds,Stephen Kinzer,3.83,374528667,eng,272,784,116
9712,Love in the Time of Cholera,Gabriel García Márquez-Edith Grossman,3.9,140003468X,eng,348,310177,12732
9713,El amor en los tiempos del cólera,Gabriel García Márquez,3.9,9500703203,spa,451,647,46
9714,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,Thomas Fahy,4.23,826414753,eng,188,1729,89
9717,The Unbearable Lightness of Being,Milan Kundera-Michael Henry Heim,4.09,571224385,eng,320,233448,7827
9723,Obasan,Joy Kogawa,3.63,385468865,eng,320,5137,340
9735,Ender's Game Boxed Set: Ender's Game  Ender's Shadow  Shadow of the Hegemon,Orson Scott Card,4.49,765344955,en-US,1296,1755,60
9737,Ender's Game (Ender's Saga  #1),Orson Scott Card,4.3,765317389,eng,226,1321,214
9739,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,4.06,812532570,eng,432,309,29
9740,Ender's Game (Ender's Saga  #1),Orson Scott Card,4.3,739464736,eng,261,104,10
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,3.73,307237699,en-US,375,121607,4379
9754,The Art of War,Mao Zedong,4.25,097607267X,eng,328,55,0
9755,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,4.16,60826584,eng,512,5012,471
9763,Wild Swans: Three Daughters of China,Jung Chang,4.25,7176155,eng,666,1758,208
9764,Wild Swan (Wild Swan Trilogy  #1),Celeste De Blasis,4.36,553249371,eng,687,848,57
9767,The Wild Swans,Peg Kerr,3.66,446608475,eng,464,336,32
9771,An Ordinary Person's Guide to Empire,Arundhati Roy,3.99,896087271,eng,200,1662,115
9777,The God of Small Things,Arundhati Roy,3.93,679457313,eng,340,190147,9326
9784,Women in Love (Brangwen Family  #2),D.H. Lawrence,3.66,486424588,eng,416,23892,673
9786,Women Who Love Too Much,Robin Norwood,4,99474123,eng,314,239,26
9787,Men Who Hate Women and the Women Who Love Them: When Loving Hurts and You Don't Know Why,Susan Forward-Joan Torres,4.09,553381415,eng,304,1499,61
9789,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,767902521,eng,284,4143,508
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,307279464,eng,397,291489,14358
9796,A Walk in the Woods (Stickerific),Walt Disney Company,3.5,736411038,eng,16,8,0
9799,The Fortress of Solitude,Jonathan Lethem,3.88,571219357,eng,528,16394,995
9802,Fortress of Solitude / The Devil Genghis,Kenneth Robeson-Lester Dent,4.01,1932806490,eng,128,93,11
9806,Our Ancestors: The Cloven Viscount  The Baron in the Trees  The Non-Existent Knight,Italo Calvino,4.26,330261568,eng,393,912,53
9808,Cosmicomics,Italo Calvino-Burkhart Kroeber,4.2,3446151524,ger,417,41,7
9809,Invisible Cities,Italo Calvino-William Weaver,4.17,156453800,eng,165,39058,2467
9810,The Watcher and Other Stories,Italo Calvino-William Weaver-Archibald Colquhoun,3.72,156949520,eng,181,432,19
9811,Difficult Loves,Italo Calvino,3.93,156260557,en-US,300,3874,185
9812,Six Memos For The Next Millennium,Italo Calvino,4.23,99730510,eng,128,2887,166
